case_id,round,company,candidate_id,candidate_type,classification_confidence,value_raw,unit_raw,value_million_yen_normalized,project_cost_representative_million_yen,subsidy_representative_million_yen,difference_from_representative_million_yen,matches_representative,context,source_page,source_field,pdf_url
s1_outline_131,1次,株式会社遠藤写真工芸所,s1_outline_131_cost_2,subsidy,high,10.0,億円,1000.0,3800.0,1000.0,0.0,true,事業費38億円（補助額10億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_131.pdf
s1_outline_132,1次,株式会社ヨシノ自動車,s1_outline_132_cost_1,project_cost,high,26.0,億円,2600.0,2600.0,730.0,0.0,true,概要:事業費26億円（補助額7.3億円）。本文:事業費21.8億円のうち建物20,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_132.pdf
s1_outline_132,1次,株式会社ヨシノ自動車,s1_outline_132_cost_2,subsidy,high,7.3,億円,730.0,2600.0,730.0,0.0,true,概要:事業費26億円（補助額7.3億円）。本文:事業費21.8億円のうち建物20億円、機械設備1.,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_132.pdf
s1_outline_132,1次,株式会社ヨシノ自動車,s1_outline_132_cost_3,project_cost,high,21.8,億円,2180.0,2600.0,730.0,-420.0,false,概要:事業費26億円（補助額7.3億円）。本文:事業費21.8億円のうち建物20億円、機械設備1.8億円。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_132.pdf
s1_outline_132,1次,株式会社ヨシノ自動車,s1_outline_132_cost_4,cost_component,high,20.0,億円,2000.0,2600.0,730.0,,,億円（補助額7.3億円）。本文:事業費21.8億円のうち建物20億円、機械設備1.8億円。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_132.pdf
s1_outline_132,1次,株式会社ヨシノ自動車,s1_outline_132_cost_5,cost_component,high,1.8,億円,180.0,2600.0,730.0,,,億円）。本文:事業費21.8億円のうち建物20億円、機械設備1.8億円。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_132.pdf
s1_outline_134,1次,株式会社コンメックス,s1_outline_134_cost_1,project_cost,high,28.0,億円,2800.0,2800.0,290.0,0.0,true,事業費28億円（補助額2.9億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_134.pdf
s1_outline_134,1次,株式会社コンメックス,s1_outline_134_cost_2,subsidy,high,2.9,億円,290.0,2800.0,290.0,0.0,true,事業費28億円（補助額2.9億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_134.pdf
s1_outline_135,1次,株式会社永井運送,s1_outline_135_cost_1,project_cost,high,22.0,億円,2200.0,2200.0,210.0,0.0,true,事業費22億円（補助額2.1億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_135.pdf
s1_outline_135,1次,株式会社永井運送,s1_outline_135_cost_2,subsidy,high,2.1,億円,210.0,2200.0,210.0,0.0,true,事業費22億円（補助額2.1億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_135.pdf
s1_outline_136,1次,まねき食品株式会社,s1_outline_136_cost_1,project_cost,high,33.0,億円,3300.0,3300.0,930.0,0.0,true,事業費33億円（補助額9.3億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_136.pdf
s1_outline_136,1次,まねき食品株式会社,s1_outline_136_cost_2,subsidy,high,9.3,億円,930.0000000000001,3300.0,930.0,1.1368683772161603e-13,true,事業費33億円（補助額9.3億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_136.pdf
s1_outline_137,1次,総武機械株式会社,s1_outline_137_cost_1,project_cost,high,20.0,億円,2000.0,2000.0,570.0,0.0,true,事業費20億円（補助額5.7億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_137.pdf
s1_outline_137,1次,総武機械株式会社,s1_outline_137_cost_2,subsidy,high,5.7,億円,570.0,2000.0,570.0,0.0,true,事業費20億円（補助額5.7億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_137.pdf
s1_outline_138,1次,菅野包装資材株式会社,s1_outline_138_cost_1,project_cost,high,48.0,億円,4800.0,4800.0,1600.0,0.0,true,事業費48億円（補助額16億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_138.pdf
s1_outline_138,1次,菅野包装資材株式会社,s1_outline_138_cost_2,subsidy,high,16.0,億円,1600.0,4800.0,1600.0,0.0,true,事業費48億円（補助額16億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_138.pdf
s1_outline_139,1次,川﨑工業株式会社,s1_outline_139_cost_1,project_cost,high,54.0,億円,5400.0,5400.0,1600.0,0.0,true,"事業費54億円（補助額16億円）。機械装置費の内訳として合計5,014百万",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_139.pdf
s1_outline_139,1次,川﨑工業株式会社,s1_outline_139_cost_2,subsidy,high,16.0,億円,1600.0,5400.0,1600.0,0.0,true,"事業費54億円（補助額16億円）。機械装置費の内訳として合計5,014百万円。",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_139.pdf
s1_outline_139,1次,川﨑工業株式会社,s1_outline_139_cost_3,cost_component,high,5014.0,百万円,5014.0,5400.0,1600.0,,,"事業費54億円（補助額16億円）。機械装置費の内訳として合計5,014百万円。",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_139.pdf
s1_outline_14,1次,日華化学株式会社,s1_outline_14_cost_1,project_cost,high,166.0,億円,16600.0,16600.0,5000.0,0.0,true,事業費166億円（補助額50億円）。画像ではフォント欠落があるが既存座標復元,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_14.pdf
s1_outline_14,1次,日華化学株式会社,s1_outline_14_cost_2,subsidy,high,50.0,億円,5000.0,16600.0,5000.0,0.0,true,事業費166億円（補助額50億円）。画像ではフォント欠落があるが既存座標復元値と目視形状を照,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_14.pdf
s1_outline_140,1次,新生電子株式会社,s1_outline_140_cost_1,project_cost,high,23.0,億円,2300.0,2300.0,760.0,0.0,true,事業費23億円（補助額7.6億円）,3,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_140.pdf
s1_outline_140,1次,新生電子株式会社,s1_outline_140_cost_2,subsidy,high,7.6,億円,760.0,2300.0,760.0,0.0,true,事業費23億円（補助額7.6億円）,3,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_140.pdf
s1_outline_141,1次,共栄フード株式会社,s1_outline_141_cost_1,project_cost,high,98.0,億円,9800.0,9800.0,3000.0,0.0,true,事業費98億円（30億円）。明細53.0+37.1+0.3=90.4億円で,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_141.pdf
s1_outline_141,1次,共栄フード株式会社,s1_outline_141_cost_2,subsidy,high,30.0,億円,3000.0,9800.0,3000.0,0.0,true,事業費98億円（30億円）。明細53.0+37.1+0.3=90.4億円で見出しと差,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_141.pdf
s1_outline_141,1次,共栄フード株式会社,s1_outline_141_cost_3,unclassified_cost_amount,low,90.4,億円,9040.0,9800.0,3000.0,,,事業費98億円（30億円）。明細53.0+37.1+0.3=90.4億円で見出しと差。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_141.pdf
s1_outline_143,1次,株式会社ロッキー,s1_outline_143_cost_1,project_cost,high,29.0,億円,2900.0,2900.0,940.0,0.0,true,事業費29億円（9.4億円）、コンソーシアム全体の投資額。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_143.pdf
s1_outline_143,1次,株式会社ロッキー,s1_outline_143_cost_2,subsidy,high,9.4,億円,940.0,2900.0,940.0,0.0,true,事業費29億円（9.4億円）、コンソーシアム全体の投資額。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_143.pdf
s1_outline_145,1次,株式会社小松電業所,s1_outline_145_cost_1,project_cost,high,43.0,億円,4300.0,4300.0,1400.0,0.0,true,事業費43億円（14億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_145.pdf
s1_outline_145,1次,株式会社小松電業所,s1_outline_145_cost_2,subsidy,high,14.0,億円,1400.0,4300.0,1400.0,0.0,true,事業費43億円（14億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_145.pdf
s1_outline_146,1次,アオイ電子株式会社,s1_outline_146_cost_1,project_cost,high,254.0,億円,25400.0,25400.0,5000.0,0.0,true,事業費254億円（50億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_146.pdf
s1_outline_146,1次,アオイ電子株式会社,s1_outline_146_cost_2,subsidy,high,50.0,億円,5000.0,25400.0,5000.0,0.0,true,事業費254億円（50億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_146.pdf
s1_outline_147,1次,株式会社ｂｕｄ梱包出荷サポート,s1_outline_147_cost_1,project_cost,high,26.0,億円,2600.0,2600.0,800.0,0.0,true,事業費26億円（8.0億円）、新倉庫17.24億円ほか自動倉庫。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_147.pdf
s1_outline_147,1次,株式会社ｂｕｄ梱包出荷サポート,s1_outline_147_cost_2,subsidy,high,8.0,億円,800.0,2600.0,800.0,0.0,true,事業費26億円（8.0億円）、新倉庫17.24億円ほか自動倉庫。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_147.pdf
s1_outline_147,1次,株式会社ｂｕｄ梱包出荷サポート,s1_outline_147_cost_3,unclassified_cost_amount,low,17.24,億円,1723.9999999999998,2600.0,800.0,,,事業費26億円（8.0億円）、新倉庫17.24億円ほか自動倉庫。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_147.pdf
s1_outline_148,1次,株式会社しばた工芸,s1_outline_148_cost_1,project_cost,high,15.0,億円,1500.0,1500.0,480.0,0.0,true,事業費15億円（4.8億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_148.pdf
s1_outline_148,1次,株式会社しばた工芸,s1_outline_148_cost_2,subsidy,high,4.8,億円,480.0,1500.0,480.0,0.0,true,事業費15億円（4.8億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_148.pdf
s1_outline_149,1次,株式会社共同物流サービス,s1_outline_149_cost_1,project_cost,high,34.0,億円,3400.0,3400.0,1100.0,0.0,true,事業費34億円（11億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_149.pdf
s1_outline_149,1次,株式会社共同物流サービス,s1_outline_149_cost_2,subsidy,high,11.0,億円,1100.0,3400.0,1100.0,0.0,true,事業費34億円（11億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_149.pdf
s1_outline_150,1次,三笠産業株式会社,s1_outline_150_cost_1,project_cost,high,122.0,億円,12200.0,12200.0,3400.0,0.0,true,事業費122億円（34億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_150.pdf
s1_outline_150,1次,三笠産業株式会社,s1_outline_150_cost_2,subsidy,high,34.0,億円,3400.0,12200.0,3400.0,0.0,true,事業費122億円（34億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_150.pdf
s1_outline_151,1次,四国医療サービス株式会社,s1_outline_151_cost_1,project_cost,high,45.0,億円,4500.0,4500.0,1300.0,0.0,true,事業費45億円（13億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_151.pdf
s1_outline_151,1次,四国医療サービス株式会社,s1_outline_151_cost_2,subsidy,high,13.0,億円,1300.0,4500.0,1300.0,0.0,true,事業費45億円（13億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_151.pdf
s1_outline_152,1次,ヤマトミシン製造株式会社,s1_outline_152_cost_1,project_cost,high,19.0,億円,1900.0,1900.0,400.0,0.0,true,事業費19億円（4億円）。別途土地取得費6億円。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_152.pdf
s1_outline_152,1次,ヤマトミシン製造株式会社,s1_outline_152_cost_2,subsidy,high,4.0,億円,400.0,1900.0,400.0,0.0,true,事業費19億円（4億円）。別途土地取得費6億円。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_152.pdf
s1_outline_152,1次,ヤマトミシン製造株式会社,s1_outline_152_cost_3,cost_component,high,6.0,億円,600.0,1900.0,400.0,,,事業費19億円（4億円）。別途土地取得費6億円。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_152.pdf
s1_outline_153,1次,株式会社越後屋,s1_outline_153_cost_1,project_cost,high,25.0,億円,2500.0,2500.0,840.0,0.0,true,事業費25億円（8.4億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_153.pdf
s1_outline_153,1次,株式会社越後屋,s1_outline_153_cost_2,subsidy,high,8.4,億円,840.0,2500.0,840.0,0.0,true,事業費25億円（8.4億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_153.pdf
s1_outline_154,1次,中央観光株式会社,s1_outline_154_cost_1,project_cost,high,26.0,億円,2600.0,2600.0,680.0,0.0,true,事業費26億円（6.8億円）、建築21億円ほか。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_154.pdf
s1_outline_154,1次,中央観光株式会社,s1_outline_154_cost_2,subsidy,high,6.8,億円,680.0,2600.0,680.0,0.0,true,事業費26億円（6.8億円）、建築21億円ほか。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_154.pdf
s1_outline_154,1次,中央観光株式会社,s1_outline_154_cost_3,unclassified_cost_amount,low,21.0,億円,2100.0,2600.0,680.0,,,事業費26億円（6.8億円）、建築21億円ほか。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_154.pdf
s1_outline_155,1次,株式会社スギノマシン,s1_outline_155_cost_1,project_cost,high,17.0,億円,1700.0,1700.0,560.0,0.0,true,事業費17億円（5.6億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_155.pdf
s1_outline_155,1次,株式会社スギノマシン,s1_outline_155_cost_2,subsidy,high,5.6,億円,560.0,1700.0,560.0,0.0,true,事業費17億円（5.6億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_155.pdf
s1_outline_156,1次,株式会社ダイセイ,s1_outline_156_cost_1,project_cost,high,12.0,億円,1200.0,1200.0,400.0,0.0,true,事業費12億円（4.0億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_156.pdf
s1_outline_156,1次,株式会社ダイセイ,s1_outline_156_cost_2,subsidy,high,4.0,億円,400.0,1200.0,400.0,0.0,true,事業費12億円（4.0億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_156.pdf
s1_outline_157,1次,ハマダコンフェクト株式会社,s1_outline_157_cost_1,project_cost,high,186.0,億円,18600.0,18600.0,2800.0,0.0,true,事業費186億円（28億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_157.pdf
s1_outline_157,1次,ハマダコンフェクト株式会社,s1_outline_157_cost_2,subsidy,high,28.0,億円,2800.0,18600.0,2800.0,0.0,true,事業費186億円（28億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_157.pdf
s1_outline_158,1次,平和食品工業株式会社,s1_outline_158_cost_1,project_cost,high,10.0,億円,1000.0,1000.0,170.0,0.0,true,事業費10億円（1.7億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_158.pdf
s1_outline_158,1次,平和食品工業株式会社,s1_outline_158_cost_2,subsidy,high,1.7,億円,170.0,1000.0,170.0,0.0,true,事業費10億円（1.7億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_158.pdf
s1_outline_159,1次,浦島観光ホテル株式会社,s1_outline_159_cost_1,unclassified_cost_amount,low,69.0,億円,6900.0,7590.0,1430.0,,,浦島観光ホテル69億円（12億円）。別頁に丸峰5.2億円（1.7億円）、みちの1.,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_159.pdf
s1_outline_159,1次,浦島観光ホテル株式会社,s1_outline_159_cost_2,unclassified_cost_amount,low,12.0,億円,1200.0,7590.0,1430.0,,,浦島観光ホテル69億円（12億円）。別頁に丸峰5.2億円（1.7億円）、みちの1.7億円（0,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_159.pdf
s1_outline_159,1次,浦島観光ホテル株式会社,s1_outline_159_cost_3,unclassified_cost_amount,low,5.2,億円,520.0,7590.0,1430.0,,,浦島観光ホテル69億円（12億円）。別頁に丸峰5.2億円（1.7億円）、みちの1.7億円（0.6億円）。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_159.pdf
s1_outline_159,1次,浦島観光ホテル株式会社,s1_outline_159_cost_4,unclassified_cost_amount,low,1.7,億円,170.0,7590.0,1430.0,,,浦島観光ホテル69億円（12億円）。別頁に丸峰5.2億円（1.7億円）、みちの1.7億円（0.6億円）。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_159.pdf
s1_outline_159,1次,浦島観光ホテル株式会社,s1_outline_159_cost_5,unclassified_cost_amount,low,1.7,億円,170.0,7590.0,1430.0,,,億円（12億円）。別頁に丸峰5.2億円（1.7億円）、みちの1.7億円（0.6億円）。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_159.pdf
