case_id,round,company,component_id,component_index,component_label,component_type,classification_confidence,entity_name,entity_relation,amount_value_raw,amount_unit_raw,project_cost_million_yen_normalized,subsidy_million_yen_normalized,included_in_representative_total,source_page,raw_evidence,source_json,pdf_url
s2_outline_183,4次,ナカシマヘルスフォース株式会社,s2_outline_183_investment_3,3,導入設備（本文）,cost_category,medium,,,710,百万円,710.0,,false,2,,"{""label"":""導入設備（本文）"",""amount_million_yen"":710}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_183.pdf
s2_outline_184,4次,日電精密工業株式会社,s2_outline_184_investment_1,1,総事業費予定,unspecified,low,,,4044,百万円,4044.0,,false,2,,"{""label"":""総事業費予定"",""amount_million_yen"":4044}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_184.pdf
s2_outline_184,4次,日電精密工業株式会社,s2_outline_184_investment_2,2,土地代等,cost_category,medium,,,450,百万円,450.0,,false,2,,"{""label"":""土地代等"",""amount_million_yen"":450}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_184.pdf
s2_outline_184,4次,日電精密工業株式会社,s2_outline_184_investment_3,3,設計費,cost_category,medium,,,310,百万円,310.0,,false,2,,"{""label"":""設計費"",""amount_million_yen"":310}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_184.pdf
s2_outline_184,4次,日電精密工業株式会社,s2_outline_184_investment_4,4,建築費,cost_category,medium,,,2200,百万円,2200.0,,false,2,,"{""label"":""建築費"",""amount_million_yen"":2200}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_184.pdf
s2_outline_184,4次,日電精密工業株式会社,s2_outline_184_investment_5,5,DX用設備,cost_category,medium,,,300,百万円,300.0,,false,2,,"{""label"":""DX用設備"",""amount_million_yen"":300}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_184.pdf
s2_outline_184,4次,日電精密工業株式会社,s2_outline_184_investment_6,6,生産稼働監視,unspecified,low,,,50,百万円,50.0,,false,2,,"{""label"":""生産稼働監視"",""amount_million_yen"":50}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_184.pdf
s2_outline_184,4次,日電精密工業株式会社,s2_outline_184_investment_7,7,生産設備,cost_category,medium,,,394,百万円,394.0,,false,2,,"{""label"":""生産設備"",""amount_million_yen"":394}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_184.pdf
s2_outline_184,4次,日電精密工業株式会社,s2_outline_184_investment_8,8,クーラント再生設備,cost_category,medium,,,10,百万円,10.0,,false,2,,"{""label"":""クーラント再生設備"",""amount_million_yen"":10}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_184.pdf
s2_outline_184,4次,日電精密工業株式会社,s2_outline_184_investment_9,9,安八工場設備,cost_category,medium,,,290,百万円,290.0,,false,2,,"{""label"":""安八工場設備"",""amount_million_yen"":290}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_184.pdf
s2_outline_184,4次,日電精密工業株式会社,s2_outline_184_investment_10,10,神戸工場設備,cost_category,medium,,,40,百万円,40.0,,false,2,,"{""label"":""神戸工場設備"",""amount_million_yen"":40}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_184.pdf
s2_outline_187,4次,石坂産業株式会社,s2_outline_187_investment_1,1,建物費,cost_category,medium,,,1840,百万円,1840.0,,true,2,,"{""label"":""建物費"",""amount_million_yen"":1840}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_187.pdf
s2_outline_187,4次,石坂産業株式会社,s2_outline_187_investment_2,2,機械装置費,cost_category,medium,,,3010,百万円,3010.0,,true,2,,"{""label"":""機械装置費"",""amount_million_yen"":3010}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_187.pdf
s2_outline_187,4次,石坂産業株式会社,s2_outline_187_investment_3,3,ソフトウェア費,cost_category,medium,,,73,百万円,73.0,,true,2,,"{""label"":""ソフトウェア費"",""amount_million_yen"":73}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_187.pdf
s2_outline_188,3次,株式会社ユビタス,s2_outline_188_investment_1,1,データセンター建屋（補助対象）,cost_category,medium,,,2000,百万円,2000.0,,false,2,,"{""label"":""データセンター建屋（補助対象）"",""amount_million_yen"":2000}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_188.pdf
s2_outline_188,3次,株式会社ユビタス,s2_outline_188_investment_2,2,GPU等機器（補助対象）,unspecified,low,,,16000,百万円,16000.0,,false,2,,"{""label"":""GPU等機器（補助対象）"",""amount_million_yen"":16000}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_188.pdf
s2_outline_188,3次,株式会社ユビタス,s2_outline_188_investment_3,3,GPU等機器（補助対象外）,unspecified,low,,,32000,百万円,32000.0,,false,2,,"{""label"":""GPU等機器（補助対象外）"",""amount_million_yen"":32000}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_188.pdf
s2_outline_192,4次,フクビ岡山株式会社,s2_outline_192_investment_1,1,新工場建設費,cost_category,medium,,,1693,百万円,1693.0,,false,2,,"{""label"":""新工場建設費"",""amount_million_yen"":1693}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_192.pdf
s2_outline_192,4次,フクビ岡山株式会社,s2_outline_192_investment_2,2,生産装置設備,cost_category,medium,,,2460,百万円,2460.0,,false,2,,"{""label"":""生産装置設備"",""amount_million_yen"":2460}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_192.pdf
s2_outline_192,4次,フクビ岡山株式会社,s2_outline_192_investment_3,3,省人・省力設備,cost_category,medium,,,136,百万円,136.0,,false,2,,"{""label"":""省人・省力設備"",""amount_million_yen"":136}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_192.pdf
s2_outline_193,4次,ソントン食品株式会社,s2_outline_193_investment_1,1,茨城中央工場建設,project_or_location,medium,,,8600,百万円,8600.0,,false,2,,"{""label"":""茨城中央工場建設"",""amount_million_yen"":8600}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_193.pdf
s2_outline_193,4次,ソントン食品株式会社,s2_outline_193_investment_2,2,自動化・省人化設備,cost_category,medium,,,3560,百万円,3560.0,,false,2,,"{""label"":""自動化・省人化設備"",""amount_million_yen"":3560}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_193.pdf
s2_outline_197,3次,株式会社ファイン,s2_outline_197_investment_1,1,ファイン工場,project_or_location,medium,,,1886,百万円,1886.0,,false,2,,"{""label"":""ファイン工場"",""amount_million_yen"":1886}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_197.pdf
s2_outline_197,3次,株式会社ファイン,s2_outline_197_investment_2,2,ファイン設備,cost_category,medium,,,1541,百万円,1541.0,,false,2,,"{""label"":""ファイン設備"",""amount_million_yen"":1541}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_197.pdf
s2_outline_197,3次,株式会社ファイン,s2_outline_197_investment_3,3,オール薬品工業設備,cost_category,medium,,,1400,百万円,1400.0,,false,2,,"{""label"":""オール薬品工業設備"",""amount_million_yen"":1400}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_197.pdf
s2_outline_199,4次,日本毛織株式会社,s2_outline_199_investment_1,1,建屋,cost_category,medium,,,640,百万円,640.0,,false,2,,"{""label"":""建屋"",""amount_million_yen"":640}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_199.pdf
s2_outline_199,4次,日本毛織株式会社,s2_outline_199_investment_2,2,インフラ,cost_category,medium,,,56,百万円,56.0,,false,2,,"{""label"":""インフラ"",""amount_million_yen"":56}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_199.pdf
s2_outline_199,4次,日本毛織株式会社,s2_outline_199_investment_3,3,機械,cost_category,medium,,,1180,百万円,1180.0,,false,2,,"{""label"":""機械"",""amount_million_yen"":1180}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_199.pdf
s2_outline_201,4次,ハムリー株式会社,s2_outline_201_investment_1,1,動物実験・飼育施設 新築工事,cost_category,medium,,,1916,百万円,1916.0,,false,3,,"{""label"":""動物実験・飼育施設 新築工事"",""amount_million_yen"":1916}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_201.pdf
s2_outline_201,4次,ハムリー株式会社,s2_outline_201_investment_2,2,試験機器一式,unspecified,low,,,480,百万円,480.0,,false,3,,"{""label"":""試験機器一式"",""amount_million_yen"":480}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_201.pdf
s2_outline_205,3次,八戸酒造株式会社,s2_outline_205_investment_1,1,土地取得,cost_category,medium,,,692.138,百万円,692.138,,false,2,,"{""label"":""土地取得"",""amount_million_yen"":692.138}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_205.pdf
s2_outline_206,4次,能勢酒造株式会社,s2_outline_206_investment_1,1,新工場建設,project_or_location,medium,,,600,百万円,600.0,,false,2,,"{""label"":""新工場建設"",""amount_million_yen"":600}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_206.pdf
s2_outline_206,4次,能勢酒造株式会社,s2_outline_206_investment_2,2,新規設備導入・旧設備移設,cost_category,medium,,,1055,百万円,1055.0,,false,2,,"{""label"":""新規設備導入・旧設備移設"",""amount_million_yen"":1055}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_206.pdf
s2_outline_207,4次,ロートニッテン株式会社,s2_outline_207_investment_1,1,長野工場新製造ライン,cost_category,medium,,,2650,百万円,2650.0,,false,2,,"{""label"":""長野工場新製造ライン"",""amount_million_yen"":2650}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_207.pdf
s2_outline_207,4次,ロートニッテン株式会社,s2_outline_207_investment_2,2,名古屋工場リノベーション・新ライン,cost_category,medium,,,590,百万円,590.0,,false,2,,"{""label"":""名古屋工場リノベーション・新ライン"",""amount_million_yen"":590}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_207.pdf
s2_outline_210,4次,南島酒販株式会社,s2_outline_210_investment_1,1,酒蔵建屋,cost_category,medium,,,500,百万円,500.0,,false,2,,"{""label"":""酒蔵建屋"",""amount_million_yen"":500}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_210.pdf
s2_outline_210,4次,南島酒販株式会社,s2_outline_210_investment_2,2,日本酒製造設備,cost_category,medium,,,650,百万円,650.0,,false,2,,"{""label"":""日本酒製造設備"",""amount_million_yen"":650}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_210.pdf
s2_outline_211,4次,アサヒプリテック株式会社,s2_outline_211_investment_1,1,茨城県坂東工場,project_or_location,medium,,,4855,百万円,4855.0,,false,2,,"{""label"":""茨城県坂東工場"",""amount_million_yen"":4855}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_211.pdf
s2_outline_211,4次,アサヒプリテック株式会社,s2_outline_211_investment_2,2,兵庫県テクノセンター,project_or_location,medium,,,441,百万円,441.0,,false,2,,"{""label"":""兵庫県テクノセンター"",""amount_million_yen"":441}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_211.pdf
s2_outline_211,4次,アサヒプリテック株式会社,s2_outline_211_investment_3,3,兵庫県尼崎工場,project_or_location,medium,,,300,百万円,300.0,,false,2,,"{""label"":""兵庫県尼崎工場"",""amount_million_yen"":300}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_211.pdf
s2_outline_211,4次,アサヒプリテック株式会社,s2_outline_211_investment_4,4,長野工場,project_or_location,medium,,,150,百万円,150.0,,false,2,,"{""label"":""長野工場"",""amount_million_yen"":150}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_211.pdf
s2_outline_211,4次,アサヒプリテック株式会社,s2_outline_211_investment_5,5,福岡工場,project_or_location,medium,,,450,百万円,450.0,,false,2,,"{""label"":""福岡工場"",""amount_million_yen"":450}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_211.pdf
s2_outline_211,4次,アサヒプリテック株式会社,s2_outline_211_investment_6,6,各拠点システム,cost_category,medium,,,1837,百万円,1837.0,,false,2,,"{""label"":""各拠点システム"",""amount_million_yen"":1837}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_211.pdf
s2_outline_213,4次,ファインプラス株式会社,s2_outline_213_investment_1,1,補助事業全体経費,total,high,,,3410,百万円,3410.0,,false,2,,"{""label"":""補助事業全体経費"",""amount_million_yen"":3410}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_213.pdf
s2_outline_214,3次,株式会社 八天堂,s2_outline_214_investment_1,1,新工場建設,project_or_location,medium,,,1500,百万円,1500.0,,false,2,,"{""label"":""新工場建設"",""amount_million_yen"":1500}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_214.pdf
s2_outline_214,3次,株式会社 八天堂,s2_outline_214_investment_2,2,製造設備一式,cost_category,medium,,,990,百万円,990.0,,false,2,,"{""label"":""製造設備一式"",""amount_million_yen"":990}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_214.pdf
s2_outline_215,3次,昭和化工株式会社,s2_outline_215_investment_1,1,新クロライド工場増設,project_or_location,medium,,,3000,百万円,3000.0,,false,2,,"{""label"":""新クロライド工場増設"",""amount_million_yen"":3000}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_215.pdf
s2_outline_215,3次,昭和化工株式会社,s2_outline_215_investment_2,2,無機錫工場改築,project_or_location,medium,,,2500,百万円,2500.0,,false,2,,"{""label"":""無機錫工場改築"",""amount_million_yen"":2500}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_215.pdf
s2_outline_217,4次,院庄林業株式会社,s2_outline_217_investment_1,1,撤去工事等（申請対象外）,cost_category,medium,,,2400,百万円,2400.0,,false,2,,"{""label"":""撤去工事等（申請対象外）"",""amount_million_yen"":2400}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_217.pdf
s2_outline_217,4次,院庄林業株式会社,s2_outline_217_investment_2,2,1期工事（申請対象外）,cost_category,medium,,,1795,百万円,1795.0,,false,2,,"{""label"":""1期工事（申請対象外）"",""amount_million_yen"":1795}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_217.pdf
s2_outline_217,4次,院庄林業株式会社,s2_outline_217_investment_3,3,2期工事,cost_category,medium,,,4191,百万円,4191.0,,false,2,,"{""label"":""2期工事"",""amount_million_yen"":4191}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_217.pdf
s2_outline_219,4次,株式会社ナリコマフード,s2_outline_219_investment_1,1,建屋建設,cost_category,medium,,,11893,百万円,11893.0,,false,2,,"{""label"":""建屋建設"",""amount_million_yen"":11893}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_219.pdf
s2_outline_219,4次,株式会社ナリコマフード,s2_outline_219_investment_2,2,生産設備,cost_category,medium,,,3117,百万円,3117.0,,false,2,,"{""label"":""生産設備"",""amount_million_yen"":3117}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_219.pdf
s2_outline_219,4次,株式会社ナリコマフード,s2_outline_219_investment_3,3,ソフトウェア,cost_category,medium,,,51,百万円,51.0,,false,2,,"{""label"":""ソフトウェア"",""amount_million_yen"":51}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_219.pdf
s2_outline_219,4次,株式会社ナリコマフード,s2_outline_219_investment_4,4,外注費,cost_category,medium,,,55,百万円,55.0,,false,2,,"{""label"":""外注費"",""amount_million_yen"":55}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_219.pdf
s2_outline_22,3次,味覚糖株式会社,s2_outline_22_investment_1,1,福島工場新設,project_or_location,medium,,,5460,百万円,5460.0,,false,2,,"{""label"":""福島工場新設"",""amount_million_yen"":5460}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_22.pdf
s2_outline_22,3次,味覚糖株式会社,s2_outline_22_investment_2,2,福島工場増築,cost_category,medium,,,200,百万円,200.0,,false,2,,"{""label"":""福島工場増築"",""amount_million_yen"":200}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_22.pdf
s2_outline_22,3次,味覚糖株式会社,s2_outline_22_investment_3,3,グミ製造設備,cost_category,medium,,,5350,百万円,5350.0,,false,2,,"{""label"":""グミ製造設備"",""amount_million_yen"":5350}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_22.pdf
s2_outline_22,3次,味覚糖株式会社,s2_outline_22_investment_4,4,奈良工場排水処理設備,cost_category,medium,,,570,百万円,570.0,,false,2,,"{""label"":""奈良工場排水処理設備"",""amount_million_yen"":570}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_22.pdf
s2_outline_220,4次,富田薬品株式会社,s2_outline_220_investment_1,1,建屋・自動倉庫等,cost_category,medium,,,3330,百万円,3330.0,,false,2,,"{""label"":""建屋・自動倉庫等"",""amount_million_yen"":3330}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_220.pdf
s2_outline_220,4次,富田薬品株式会社,s2_outline_220_investment_2,2,管理システム刷新,cost_category,medium,,,1420,百万円,1420.0,,false,2,,"{""label"":""管理システム刷新"",""amount_million_yen"":1420}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_220.pdf
s2_outline_220,4次,富田薬品株式会社,s2_outline_220_investment_3,3,物流ネットワーク計画,unspecified,low,,,50,百万円,50.0,,false,2,,"{""label"":""物流ネットワーク計画"",""amount_million_yen"":50}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_220.pdf
s2_outline_221,4次,株式会社ニシムタ,s2_outline_221_investment_1,1,建物,cost_category,medium,,,12010,百万円,12010.0,,false,2,,"{""label"":""建物"",""amount_million_yen"":12010}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_221.pdf
s2_outline_221,4次,株式会社ニシムタ,s2_outline_221_investment_2,2,設備,cost_category,medium,,,1670,百万円,1670.0,,false,2,,"{""label"":""設備"",""amount_million_yen"":1670}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_221.pdf
s2_outline_221,4次,株式会社ニシムタ,s2_outline_221_investment_3,3,造成費用他,unspecified,low,,,310,百万円,310.0,,false,2,,"{""label"":""造成費用他"",""amount_million_yen"":310}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_221.pdf
s2_outline_222,4次,株式会社 日本橋冷凍手島商店,s2_outline_222_investment_1,1,建物費,cost_category,medium,,,800,百万円,800.0,,false,2,,"{""label"":""建物費"",""amount_million_yen"":800}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_222.pdf
s2_outline_222,4次,株式会社 日本橋冷凍手島商店,s2_outline_222_investment_2,2,洗浄・製氷・冷凍機器,unspecified,low,,,1950,百万円,1950.0,,false,2,,"{""label"":""洗浄・製氷・冷凍機器"",""amount_million_yen"":1950}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_222.pdf
s2_outline_222,4次,株式会社 日本橋冷凍手島商店,s2_outline_222_investment_3,3,砕氷・選別・搬送ライン,cost_category,medium,,,230,百万円,230.0,,false,2,,"{""label"":""砕氷・選別・搬送ライン"",""amount_million_yen"":230}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_222.pdf
s2_outline_222,4次,株式会社 日本橋冷凍手島商店,s2_outline_222_investment_4,4,計量・充填・包装,unspecified,low,,,160,百万円,160.0,,false,2,,"{""label"":""計量・充填・包装"",""amount_million_yen"":160}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_222.pdf
s2_outline_222,4次,株式会社 日本橋冷凍手島商店,s2_outline_222_investment_5,5,カート・包装・パレット積載,unspecified,low,,,160,百万円,160.0,,false,2,,"{""label"":""カート・包装・パレット積載"",""amount_million_yen"":160}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_222.pdf
s2_outline_222,4次,株式会社 日本橋冷凍手島商店,s2_outline_222_investment_6,6,設計・申請・諸雑費,cost_category,medium,,,50,百万円,50.0,,false,2,,"{""label"":""設計・申請・諸雑費"",""amount_million_yen"":50}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_222.pdf
s2_outline_226,4次,日本海精錬株式会社,s2_outline_226_investment_1,1,再資源化ライン設備,cost_category,medium,,,,,,,false,2,,"{""label"":""再資源化ライン設備""}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_226.pdf
s2_outline_226,4次,日本海精錬株式会社,s2_outline_226_investment_2,2,解体から製品化までの一貫処理設備,cost_category,medium,,,,,,,false,2,,"{""label"":""解体から製品化までの一貫処理設備""}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_226.pdf
s2_outline_226,4次,日本海精錬株式会社,s2_outline_226_investment_3,3,PP収益化設備,cost_category,medium,,,,,,,false,2,,"{""label"":""PP収益化設備""}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_226.pdf
s2_outline_226,4次,日本海精錬株式会社,s2_outline_226_investment_4,4,キュポラ増設・環境対応設備,cost_category,medium,,,,,,,false,2,,"{""label"":""キュポラ増設・環境対応設備""}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_226.pdf
s2_outline_227,4次,株式会社トノックス,s2_outline_227_investment_1,1,新工場建屋,cost_category,medium,,,,,,,false,2,,"{""label"":""新工場建屋""}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_227.pdf
s2_outline_227,4次,株式会社トノックス,s2_outline_227_investment_2,2,自動運転車両架装ライン・超小型モビリティ製造ライン,cost_category,medium,,,,,,,false,2,,"{""label"":""自動運転車両架装ライン・超小型モビリティ製造ライン""}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_227.pdf
s2_outline_227,4次,株式会社トノックス,s2_outline_227_investment_3,3,車両リフター・高所作業車・レーザーマシン・ベンダー,unspecified,low,,,,,,,false,2,,"{""label"":""車両リフター・高所作業車・レーザーマシン・ベンダー""}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_227.pdf
s2_outline_231,4次,創建ホーム株式会社,s2_outline_231_investment_1,1,大型施設の建築,project_or_location,medium,,,936,百万円,936.0,,true,2,,"{""label"":""大型施設の建築"",""amount_million_yen"":936}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_231.pdf
s2_outline_231,4次,創建ホーム株式会社,s2_outline_231_investment_2,2,住宅展示場の建築,unspecified,low,,,102,百万円,102.0,,true,2,,"{""label"":""住宅展示場の建築"",""amount_million_yen"":102}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_231.pdf
s2_outline_231,4次,創建ホーム株式会社,s2_outline_231_investment_3,3,テナント等ビルの建築,unspecified,low,,,522,百万円,522.0,,true,2,,"{""label"":""テナント等ビルの建築"",""amount_million_yen"":522}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_231.pdf
s2_outline_232,3次,株式会社モリシタ,s2_outline_232_investment_1,1,本社・自動物流倉庫（モリシタ）,unspecified,low,,,,,,,false,2,,"{""label"":""本社・自動物流倉庫（モリシタ）""}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_232.pdf
s2_outline_232,3次,株式会社モリシタ,s2_outline_232_investment_2,2,ペットフード製造工場（ホワイトフォックス）,project_or_location,medium,,,,,,,false,2,,"{""label"":""ペットフード製造工場（ホワイトフォックス）""}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_232.pdf
s2_outline_232,3次,株式会社モリシタ,s2_outline_232_investment_3,3,本社機能（グループ全体）,total,high,,,,,,,false,2,,"{""label"":""本社機能（グループ全体）""}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_232.pdf
s2_outline_234,3次,日本エア・リキード合同会社,s2_outline_234_investment_1,1,熊本・広島：空気分離装置、タンク・供給設備、機械室・事務所等,cost_category,medium,,,,,,,false,2,,"{""label"":""熊本・広島：空気分離装置、タンク・供給設備、機械室・事務所等""}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_234.pdf
s2_outline_234,3次,日本エア・リキード合同会社,s2_outline_234_investment_2,2,熊本：水素製造装置・水素充填供給設備,cost_category,medium,,,,,,,false,2,,"{""label"":""熊本：水素製造装置・水素充填供給設備""}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_234.pdf
s2_outline_234,3次,日本エア・リキード合同会社,s2_outline_234_investment_3,3,広島：液化設備,cost_category,medium,,,,,,,false,2,,"{""label"":""広島：液化設備""}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_234.pdf
s2_outline_24,3次,高知食糧株式会社,s2_outline_24_investment_1,1,精米工場・倉庫,project_or_location,medium,,,1610,百万円,1610.0,,false,2,,"{""label"":""精米工場・倉庫"",""amount_million_yen"":1610}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_24.pdf
s2_outline_24,3次,高知食糧株式会社,s2_outline_24_investment_2,2,物流効率化設備・新規事業,cost_category,medium,,,380,百万円,380.0,,false,2,,"{""label"":""物流効率化設備・新規事業"",""amount_million_yen"":380,""eligible"":false}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_24.pdf
s2_outline_26,3次,株式会社ティーケーシン,s2_outline_26_investment_1,1,建物,cost_category,medium,,,510,百万円,510.0,,false,2,,"{""label"":""建物"",""amount_million_yen"":510}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_26.pdf
s2_outline_26,3次,株式会社ティーケーシン,s2_outline_26_investment_2,2,製造設備,cost_category,medium,,,990,百万円,990.0,,false,2,,"{""label"":""製造設備"",""amount_million_yen"":990}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_26.pdf
s2_outline_3,3次,さくら不動産株式会社,s2_outline_3_investment_1,1,さくら不動産・長期滞在型コンドミニアム,unspecified,low,,,1400,百万円,1400.0,,false,3,,"{""label"":""さくら不動産・長期滞在型コンドミニアム"",""amount_million_yen"":1400}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_3.pdf
s2_outline_3,3次,さくら不動産株式会社,s2_outline_3_investment_2,2,The Hakuba Company・デジタル/AI投資,unspecified,low,,,100,百万円,100.0,,false,3,,"{""label"":""The Hakuba Company・デジタル/AI投資"",""amount_million_yen"":100}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_3.pdf
s2_outline_3,3次,さくら不動産株式会社,s2_outline_3_investment_3,3,AIチェックイン・清掃ロボット,unspecified,low,,,10,百万円,10.0,,false,3,,"{""label"":""AIチェックイン・清掃ロボット"",""amount_million_yen"":10}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_3.pdf
s2_outline_30,3次,東洋スクリーン工業株式会社,s2_outline_30_investment_1,1,新工場,project_or_location,medium,,,2400,百万円,2400.0,,false,2,,"{""label"":""新工場"",""amount_million_yen"":2400}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_30.pdf
