case_id,round,company,entity_id,entity_name,entity_relation,is_applicant,is_consortium_member,appears_in_sales_metric,appears_in_labor_metric,appears_in_cost,source_type,source_page,raw_evidence,pdf_url
s1_outline_14,1次,日華化学株式会社,s1_outline_14_entity_2,日華グループ連結売上,group,false,false,true,false,false,sales_series,1,日華グループ連結売上。2023年は化学品361億円+化粧品139億円=500億円、2030年は化学品450億円+化粧品250億円=700億円。売上高増加額200億円、CAGR5%。,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_14.pdf
s1_outline_14,1次,日華化学株式会社,s1_outline_14_entity_3,化学品事業,group,false,false,true,false,false,sales_series,1,化学品事業450億円（+88億円/2030年）。円グラフは2023年361億円、2030年450億円。,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_14.pdf
s1_outline_14,1次,日華化学株式会社,s1_outline_14_entity_4,化粧品事業,group,false,false,true,false,false,sales_series,1,化粧品事業250億円（+110億円/2030年）。円グラフは2023年139億円、2030年250億円。,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_14.pdf
s1_outline_140,1次,新生電子株式会社,s1_outline_140_entity_1,新生電子株式会社,applicant,true,false,true,true,true,cases.company,,新生電子株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_140.pdf
s1_outline_140,1次,新生電子株式会社,s1_outline_140_entity_2,会社全体・成長目標,applicant,true,false,true,false,false,sales_series,2,2030年3月期（2029年度）売上300億円。本文に「コロナ禍や2023年3月期（前期）の業績は回復したものの、売上160億円」と記載。期間の係り方が曖昧なためbaseline_yearは未設定。,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_140.pdf
s1_outline_141,1次,共栄フード株式会社,s1_outline_141_entity_1,共栄フード株式会社,applicant,true,false,true,true,true,cases.company,,共栄フード株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_141.pdf
s1_outline_141,1次,共栄フード株式会社,s1_outline_141_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2023年比+104.7%、+153.7億円、2029年300.4億円,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_141.pdf
s1_outline_143,1次,株式会社ロッキー,s1_outline_143_entity_1,株式会社ロッキー,applicant,true,false,false,true,true,cases.company,,株式会社ロッキー,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_143.pdf
s1_outline_143,1次,株式会社ロッキー,s1_outline_143_entity_2,株式会社ザ．キッチン,participant,false,true,false,false,false,cases.other_participants,,"株式会社ザ．キッチン
株式会社アールミート",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_143.pdf
s1_outline_143,1次,株式会社ロッキー,s1_outline_143_entity_3,株式会社アールミート,participant,false,true,false,false,false,cases.other_participants,,"株式会社ザ．キッチン
株式会社アールミート",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_143.pdf
s1_outline_143,1次,株式会社ロッキー,s1_outline_143_entity_4,コンソーシアム全体,group,false,false,true,false,false,sales_series,1,"2028年度まで年平均成長率12.4%、増加額9,192百万円",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_143.pdf
s1_outline_145,1次,株式会社小松電業所,s1_outline_145_entity_1,株式会社小松電業所,applicant,true,false,true,true,true,cases.company,,株式会社小松電業所,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_145.pdf
s1_outline_145,1次,株式会社小松電業所,s1_outline_145_entity_2,当社単体,applicant,true,false,true,false,false,sales_series,1,2029年度246億円、2023年度比+59%、+91億円,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_145.pdf
s1_outline_145,1次,株式会社小松電業所,s1_outline_145_entity_3,グループ全体,group,false,false,true,false,false,sales_series,1,2029年度346億円、2023年度比+52%、+118億円,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_145.pdf
s1_outline_146,1次,アオイ電子株式会社,s1_outline_146_entity_1,アオイ電子株式会社,applicant,true,false,true,true,true,cases.company,,アオイ電子株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_146.pdf
s1_outline_146,1次,アオイ電子株式会社,s1_outline_146_entity_2,会社全体（単体）,applicant,true,false,true,false,false,sales_series,1,2029年度まで売上高成長率102%（単体）、増加額379億円,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_146.pdf
s1_outline_146,1次,アオイ電子株式会社,s1_outline_146_entity_3,名称未特定,subsidiary,false,false,false,false,false,narrative_keyword,,子会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_146.pdf
s1_outline_147,1次,株式会社ｂｕｄ梱包出荷サポート,s1_outline_147_entity_1,株式会社ｂｕｄ梱包出荷サポート,applicant,true,false,true,true,true,cases.company,,株式会社ｂｕｄ梱包出荷サポート,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_147.pdf
s1_outline_147,1次,株式会社ｂｕｄ梱包出荷サポート,s1_outline_147_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2029年10月期売上55億円、成長率+258.7%（2023年度実績比）,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_147.pdf
s1_outline_148,1次,株式会社しばた工芸,s1_outline_148_entity_1,株式会社しばた工芸,applicant,true,false,true,true,true,cases.company,,株式会社しばた工芸,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_148.pdf
s1_outline_148,1次,株式会社しばた工芸,s1_outline_148_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2031年2月期70億円。補助事業完了後5年間で+45億円、成長率280%以上。別途2029年2月期50億円。,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_148.pdf
s1_outline_149,1次,株式会社共同物流サービス,s1_outline_149_entity_1,株式会社共同物流サービス,applicant,true,false,true,true,true,cases.company,,株式会社共同物流サービス,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_149.pdf
s1_outline_149,1次,株式会社共同物流サービス,s1_outline_149_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2023年度57.8億円→2029年度100億円、成長率9.6%/年,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_149.pdf
s1_outline_149,1次,株式会社共同物流サービス,s1_outline_149_entity_3,名称未特定,affiliate,false,false,false,false,false,narrative_keyword,,関連会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_149.pdf
s1_outline_150,1次,三笠産業株式会社,s1_outline_150_entity_1,三笠産業株式会社,applicant,true,false,true,true,true,cases.company,,三笠産業株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_150.pdf
s1_outline_150,1次,三笠産業株式会社,s1_outline_150_entity_2,単体,applicant,true,false,true,false,false,sales_series,1,2023年度120→2029年度185億円、増加65億円。成長目標7.5%,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_150.pdf
s1_outline_150,1次,三笠産業株式会社,s1_outline_150_entity_3,連結,group,false,false,true,false,false,sales_series,1,2023年度125→2029年度200億円、増加75億円,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_150.pdf
s1_outline_150,1次,三笠産業株式会社,s1_outline_150_entity_4,単体・長期,applicant,true,false,true,false,false,sales_series,1,2032年度単体200億円,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_150.pdf
s1_outline_150,1次,三笠産業株式会社,s1_outline_150_entity_5,連結・長期,group,false,false,true,false,false,sales_series,1,2032年度連結230億円,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_150.pdf
s1_outline_151,1次,四国医療サービス株式会社,s1_outline_151_entity_1,四国医療サービス株式会社,applicant,true,false,true,true,true,cases.company,,四国医療サービス株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_151.pdf
s1_outline_151,1次,四国医療サービス株式会社,s1_outline_151_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,全社115.33→154.13億円、+38.8億円、133.6%,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_151.pdf
s1_outline_151,1次,四国医療サービス株式会社,s1_outline_151_entity_3,補助事業,project,false,false,true,false,false,sales_series,1,補助事業79.94億円、+35.8億円,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_151.pdf
s1_outline_152,1次,ヤマトミシン製造株式会社,s1_outline_152_entity_1,ヤマトミシン製造株式会社,applicant,true,false,true,true,true,cases.company,,ヤマトミシン製造株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_152.pdf
s1_outline_152,1次,ヤマトミシン製造株式会社,s1_outline_152_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2030年まで売上高成長率56%、増加額37億円,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_152.pdf
s1_outline_153,1次,株式会社越後屋,s1_outline_153_entity_1,株式会社越後屋,applicant,true,false,true,true,true,cases.company,,株式会社越後屋,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_153.pdf
s1_outline_153,1次,株式会社越後屋,s1_outline_153_entity_2,会社全体（FC含む）,applicant,true,false,true,false,false,sales_series,1,"2040年10月期1,000億円、店舗800、成長率2741%、増加965億円",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_153.pdf
s1_outline_154,1次,中央観光株式会社,s1_outline_154_entity_1,中央観光株式会社,applicant,true,false,true,true,true,cases.company,,中央観光株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_154.pdf
s1_outline_154,1次,中央観光株式会社,s1_outline_154_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2030年単体売上100億円。2023/7月期比成長率231%、増加50億円,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_154.pdf
s1_outline_155,1次,株式会社スギノマシン,s1_outline_155_entity_1,株式会社スギノマシン,applicant,true,false,true,true,true,cases.company,,株式会社スギノマシン,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_155.pdf
s1_outline_155,1次,株式会社スギノマシン,s1_outline_155_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2029年売上365億円、現状の約170%、年平均成長率9%,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_155.pdf
s1_outline_155,1次,株式会社スギノマシン,s1_outline_155_entity_3,名称未特定,subsidiary,false,false,false,false,false,narrative_keyword,,子会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_155.pdf
s1_outline_156,1次,株式会社ダイセイ,s1_outline_156_entity_1,株式会社ダイセイ,applicant,true,false,true,true,true,cases.company,,株式会社ダイセイ,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_156.pdf
s1_outline_156,1次,株式会社ダイセイ,s1_outline_156_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,"表：2023年1,806,877千円→2031年3,000,000千円、増加1,193,123千円、166.0%",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_156.pdf
s1_outline_157,1次,ハマダコンフェクト株式会社,s1_outline_157_entity_1,ハマダコンフェクト株式会社,applicant,true,false,true,true,true,cases.company,,ハマダコンフェクト株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_157.pdf
s1_outline_157,1次,ハマダコンフェクト株式会社,s1_outline_157_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2029年度まで売上高成長率35%、増加額52億円,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_157.pdf
s1_outline_158,1次,平和食品工業株式会社,s1_outline_158_entity_1,平和食品工業株式会社,applicant,true,false,true,true,true,cases.company,,平和食品工業株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_158.pdf
s1_outline_158,1次,平和食品工業株式会社,s1_outline_158_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2025年比、2032年135億円（+72億円）、成長率212%,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_158.pdf
s1_outline_159,1次,浦島観光ホテル株式会社,s1_outline_159_entity_1,浦島観光ホテル株式会社,applicant,true,false,true,true,true,cases.company,,浦島観光ホテル株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_159.pdf
s1_outline_159,1次,浦島観光ホテル株式会社,s1_outline_159_entity_2,株式会社みちのりホテルズ,participant,false,true,false,false,false,cases.other_participants,,"株式会社みちのりホテルズ
株式会社丸峰観光ホテル",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_159.pdf
s1_outline_159,1次,浦島観光ホテル株式会社,s1_outline_159_entity_3,株式会社丸峰観光ホテル,participant,false,true,false,false,false,cases.other_participants,,"株式会社みちのりホテルズ
株式会社丸峰観光ホテル",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_159.pdf
s1_outline_159,1次,浦島観光ホテル株式会社,s1_outline_159_entity_4,コンソーシアム全体,group,false,false,true,false,false,sales_series,1,23年度55.6→29年度82.0億円、+26.3億円、+47%,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_159.pdf
s1_outline_159,1次,浦島観光ホテル株式会社,s1_outline_159_entity_5,浦島観光ホテル,applicant,true,false,true,false,false,sales_series,1,35.3→49.3億円、+40%,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_159.pdf
s1_outline_159,1次,浦島観光ホテル株式会社,s1_outline_159_entity_6,丸峰観光ホテル,affiliate,false,false,true,false,false,sales_series,1,7.6→14.6億円、+92%,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_159.pdf
s1_outline_159,1次,浦島観光ホテル株式会社,s1_outline_159_entity_7,みちのホテルズ,affiliate,false,false,true,false,false,sales_series,1,12.7→18.0億円、+42%,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_159.pdf
s1_outline_16,1次,株式会社旭ウエルテック,s1_outline_16_entity_1,株式会社旭ウエルテック,applicant,true,false,false,true,true,cases.company,,株式会社旭ウエルテック,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_16.pdf
