case_id,round,company,metric,metric_key,status,validation,base_period_label,base_year,base_value,base_year_before_correction,base_year_after_correction,base_year_correction_method,base_year_correction_confidence,target_period_label,target_year,target_value,target_year_before_correction,target_year_after_correction,target_year_correction_method,target_year_correction_confidence,unit,base_value_raw,target_value_raw,unit_raw,base_value_man_yen_per_person,target_value_man_yen_per_person,normalized_unit,unit_conversion_factor,unit_evidence_source,unit_evidence_text,unit_validation,source_box_type,source_box_no,source_box_label,source_box_match_method,source_entity_label,entity_match_status,listed_rate_pct,calculated_rate_pct,rate_diff_pt,source_method,page,year_status,issues,raw_support,raw,rate_only,rate_value_raw,rate_numeric_pct,rate_definition,rate_interpretation_status,rate_implied_target_value,rate_reconciliation_status,rate_interpretation_note,rate_ambiguous
s1_outline_106,1次,株式会社シーエル,従業員1人当たり給与支給総額,employee_pay,full_values,AI画像目視確認済み（値・率あり）,2026年度,2026,128,2026,2026,existing_normalized_year,high,2029年度,2029,149,2029,2029,existing_normalized_year,high,万円/人,128,149,万円/人,128,149,万円/人,1.0,box_uniform_unit,"項目2026年度（基準年度）2029年度（基準年度＋３年後）
労働生産性261万円
216万円
（万円/人）（年平均上昇率＋6.4％）
従業員1人あたり149万円
128万円
給与支給総額（万円/人）（年平均上昇率＋5.2％）
役員1人あたり-
-
給与支給総額（万円/人）（年平均上昇率＋5.2％）
補助事業に係る従業員数
750人900人
（単位:人）",box_confirmed,project_targets,1,目標値,case_page_box,株式会社シーエル,applicant_company_representative,5.2,5.1943,0.0057,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,128→149、5.2%,false,5.2%,5.2,annual_average_increase_rate,resolved_by_arithmetic,149.024334,consistent,基準値・目標値・期間から計算した年平均率と整合,false
s1_outline_106,1次,株式会社シーエル,役員1人当たり給与支給総額,officer_pay,rate_only,AI画像目視確認済み（率のみ）,2026年度,2026,,2026,2026,existing_normalized_year,high,2029年度,2029,,2029,2029,existing_normalized_year,high,万円/人,,,万円/人,,,万円/人,1.0,box_uniform_unit,"項目2026年度（基準年度）2029年度（基準年度＋３年後）
労働生産性261万円
216万円
（万円/人）（年平均上昇率＋6.4％）
従業員1人あたり149万円
128万円
給与支給総額（万円/人）（年平均上昇率＋5.2％）
役員1人あたり-
-
給与支給総額（万円/人）（年平均上昇率＋5.2％）
補助事業に係る従業員数
750人900人
（単位:人）",box_confirmed,project_targets,1,目標値,case_page_box,株式会社シーエル,applicant_company_representative,5.2,,,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,値は空欄、5.2%のみ,true,5.2%,5.2,annual_average_increase_rate,resolved_by_standard_table_context,,not_testable,補助事業目標値表の標準的な年平均上昇率欄として解釈,false
s1_outline_106,1次,株式会社シーエル,補助事業に係る従業員数,employees,values_without_rate,AI画像目視確認済み（値のみ）,2026年度,2026,750,2026,2026,existing_normalized_year,high,2029年度,2029,900,2029,2029,existing_normalized_year,high,人,750,900,人,,,人,1,box_metric_row,"補助事業に係る従業員数
750人900人
（単位:人）",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社シーエル,applicant_company_representative,,6.2659,,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,750→900,false,,,not_stated,not_applicable,,not_testable,率の記載なし,false
s1_outline_107,1次,株式会社ササキ,労働生産性,labor,full_values,AI画像目視確認済み（値・率あり）,20xx年度（基準年度）,,1375,,,unresolved_placeholder,low,20xx年度（基準年度+3年後）,,1431,,,unresolved_placeholder,low,万円/人,1375,1431,万円/人,1375,1431,万円/人,1.0,box_metric_row,"労働生産性1,431
1,375
（単位：万円/人）（年平均上昇率＋1.3％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社ササキ,applicant_company_representative,1.3,,,ai_visual_manual_audit,2,unresolved_placeholder → unresolved_placeholder,[],true,"1,375→1,431、1.3%。年度は20xx表記。",false,1.3%,1.3,annual_average_increase_rate,resolved_by_standard_table_context,,not_testable,補助事業目標値表の標準的な年平均上昇率欄として解釈,false
s1_outline_107,1次,株式会社ササキ,従業員1人当たり給与支給総額,employee_pay,full_values,AI画像目視確認済み（値・率あり）,20xx年度（基準年度）,,312,,,unresolved_placeholder,low,20xx年度（基準年度+3年後）,,356,,,unresolved_placeholder,low,万円/人,312,356,万円/人,312,356,万円/人,1.0,box_metric_row,"従業員1人あたり給与支給総額356
312
（単位：万円/人）（年平均上昇率＋4.5％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社ササキ,applicant_company_representative,4.5,,,ai_visual_manual_audit,2,unresolved_placeholder → unresolved_placeholder,[],true,312→356、4.5%,false,4.5%,4.5,annual_average_increase_rate,resolved_by_standard_table_context,,not_testable,補助事業目標値表の標準的な年平均上昇率欄として解釈,false
s1_outline_107,1次,株式会社ササキ,役員1人当たり給与支給総額,officer_pay,rate_only,AI画像目視確認済み（率のみ）,20xx年度（基準年度）,,,,,unresolved_placeholder,low,20xx年度（基準年度+3年後）,,,,,unresolved_placeholder,low,万円/人,,,万円/人,,,万円/人,1.0,box_metric_row,"役員1人あたり給与支給総額-
-
（単位：万円/人）（年平均上昇率5.1％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社ササキ,applicant_company_representative,5.1,,,ai_visual_manual_audit,2,unresolved_placeholder → unresolved_placeholder,[],true,役員給与は値空欄、年平均上昇率5.1%のみ,true,5.1%,5.1,annual_average_increase_rate,resolved_by_explicit_wording,,not_testable,原文に年平均または上昇率の明示あり,false
s1_outline_107,1次,株式会社ササキ,補助事業に係る従業員数,employees,values_without_rate,AI画像目視確認済み（値のみ）,20xx年度（基準年度）,,54,,,unresolved_placeholder,low,20xx年度（基準年度+3年後）,,95,,,unresolved_placeholder,low,人,54,95,人,,,人,1,box_metric_row,"補助事業に係る従業員数
5495
（単位：人）",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社ササキ,applicant_company_representative,,,,ai_visual_manual_audit,2,unresolved_placeholder → unresolved_placeholder,[],true,54→95,false,,,not_stated,not_applicable,,not_testable,率の記載なし,false
s1_outline_108,1次,株式会社ミラプロ,労働生産性,labor,full_values,AI画像目視確認済み（値・率あり）,2024年度,2024,926,2024,2024,existing_normalized_year,high,2027年度,2027,1302,2027,2027,existing_normalized_year,high,万円/人,926,1302,万円/人,926,1302,万円/人,1.0,box_metric_row,"労働生産性1302
（単位：万円/人）926（年平均上昇率＋12.0％）
従業員
（
1
単
人
位
あ
：
た
万
り給
円
与
/人
支
）
給総額449
（年平均上
5
昇
2
率
0
＋5.0％）
役員
（
1
単
人
位
あた
：
り
万
給
円
与
/
支
人
給
）
総額1182
（年平均上
1
昇
36
率
8
＋5.0％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社ミラプロ,applicant_company_representative,12,12.0297,0.0297,ai_visual_manual_audit,4,existing_normalized_year → existing_normalized_year,[],true,"926→1,302、12%",false,12%,12.0,annual_average_increase_rate,resolved_by_arithmetic,1300.963328,consistent,基準値・目標値・期間から計算した年平均率と整合,false
s1_outline_108,1次,株式会社ミラプロ,従業員1人当たり給与支給総額,employee_pay,full_values,AI画像目視確認済み（値・率あり）,2024年度,2024,449,2024,2024,existing_normalized_year,high,2027年度,2027,520,2027,2027,existing_normalized_year,high,万円/人,449,520,万円/人,449,520,万円/人,1.0,box_uniform_unit,"2024年度2027年度
項目
（基準年度）（基準年度＋３年後）
労働生産性1302
（単位：万円/人）926（年平均上昇率＋12.0％）
従業員
（
1
単
人
位
あ
：
た
万
り給
円
与
/人
支
）
給総額449
（年平均上
5
昇
2
率
0
＋5.0％）
役員
（
1
単
人
位
あた
：
り
万
給
円
与
/
支
人
給
）
総額1182
（年平均上
1
昇
36
率
8
＋5.0％）
補助事業に係る従業員数
（単位：人）773901",box_confirmed,project_targets,1,目標値,case_page_box,株式会社ミラプロ,applicant_company_representative,5,5.0152,0.0152,ai_visual_manual_audit,4,existing_normalized_year → existing_normalized_year,[],true,449→520、5%,false,5%,5.0,annual_average_increase_rate,resolved_by_arithmetic,519.773625,consistent,基準値・目標値・期間から計算した年平均率と整合,false
s1_outline_108,1次,株式会社ミラプロ,役員1人当たり給与支給総額,officer_pay,full_values,AI画像目視確認済み（値・率あり）,2024年度,2024,1182,2024,2024,existing_normalized_year,high,2027年度,2027,1368,2027,2027,existing_normalized_year,high,万円/人,1182,1368,万円/人,1182,1368,万円/人,1.0,box_uniform_unit,"2024年度2027年度
項目
（基準年度）（基準年度＋３年後）
労働生産性1302
（単位：万円/人）926（年平均上昇率＋12.0％）
従業員
（
1
単
人
位
あ
：
た
万
り給
円
与
/人
支
）
給総額449
（年平均上
5
昇
2
率
0
＋5.0％）
役員
（
1
単
人
位
あた
：
り
万
給
円
与
/
支
人
給
）
総額1182
（年平均上
1
昇
36
率
8
＋5.0％）
補助事業に係る従業員数
（単位：人）773901",box_confirmed,project_targets,1,目標値,case_page_box,株式会社ミラプロ,applicant_company_representative,5,4.992,0.008,ai_visual_manual_audit,4,existing_normalized_year → existing_normalized_year,[],true,"1,182→1,368、5%",false,5%,5.0,annual_average_increase_rate,resolved_by_arithmetic,1368.31275,consistent,基準値・目標値・期間から計算した年平均率と整合,false
s1_outline_108,1次,株式会社ミラプロ,補助事業に係る従業員数,employees,values_without_rate,AI画像目視確認済み（値のみ）,2024年度,2024,773,2024,2024,existing_normalized_year,high,2027年度,2027,901,2027,2027,existing_normalized_year,high,人,773,901,人,,,人,1,box_metric_row,"補助事業に係る従業員数
（単位：人）773901",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社ミラプロ,applicant_company_representative,,5.2402,,ai_visual_manual_audit,4,existing_normalized_year → existing_normalized_year,[],true,773→901,false,,,not_stated,not_applicable,,not_testable,率の記載なし,false
s1_outline_109,1次,マイクロカット株式会社,労働生産性,labor,full_values,AI画像目視確認済み（値・率あり）,2025年度,2025,867,2025,2025,existing_normalized_year,high,2028年度,2028,1384,2028,2028,existing_normalized_year,high,万円/人,867,1384,万円/人,867,1384,万円/人,1.0,box_metric_row,"労働生産性1,384
867
（万円/人）（年平均上昇率＋17％）
従業員1人あたり601
505
給与支給総額（万円/人）（年平均上昇率＋6％）
",box_confirmed,project_targets,2,目標値,case_page_metric_label,マイクロカット株式会社,applicant_company_representative,17,16.8707,0.1293,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,"867→1,384、17%",false,17%,17.0,annual_average_increase_rate,resolved_by_arithmetic,1388.598471,consistent,基準値・目標値・期間から計算した年平均率と整合,false
s1_outline_109,1次,マイクロカット株式会社,従業員1人当たり給与支給総額,employee_pay,full_values,AI画像目視確認済み（値・率あり）,2025年度,2025,505,2025,2025,existing_normalized_year,high,2028年度,2028,601,2028,2028,existing_normalized_year,high,万円/人,505,601,万円/人,505,601,万円/人,1.0,box_uniform_unit,"2025年度2028年度
項目
（基準年度）（基準年度＋３年後）
労働生産性1,384
867
（万円/人）（年平均上昇率＋17％）
従業員1人あたり601
505
給与支給総額（万円/人）（年平均上昇率＋6％）
役員1人あたり給与支給総額2,871
2,410
（単位：万円/人）（年平均上昇率＋6％）
補助事業に係る従業員数
260314
（単位：人）",box_confirmed,project_targets,2,目標値,case_page_box,マイクロカット株式会社,applicant_company_representative,6,5.9728,0.0272,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,505→601、6%,false,6%,6.0,annual_average_increase_rate,resolved_by_arithmetic,601.46308,consistent,基準値・目標値・期間から計算した年平均率と整合,false
s1_outline_109,1次,マイクロカット株式会社,役員1人当たり給与支給総額,officer_pay,full_values,AI画像目視確認済み（値・率あり）,2025年度,2025,2410,2025,2025,existing_normalized_year,high,2028年度,2028,2871,2028,2028,existing_normalized_year,high,万円/人,2410,2871,万円/人,2410,2871,万円/人,1.0,box_metric_row,"役員1人あたり給与支給総額2,871
2,410
（単位：万円/人）（年平均上昇率＋6％）
",box_confirmed,project_targets,2,目標値,case_page_metric_label,マイクロカット株式会社,applicant_company_representative,6,6.008,0.008,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,"2,410→2,871、6%",false,6%,6.0,annual_average_increase_rate,resolved_by_arithmetic,2870.34856,consistent,基準値・目標値・期間から計算した年平均率と整合,false
