case_id,round,company,industry,pdf_url,is_clean,analysis_exclusion_recommended,analysis_exclusion_reasons,project_cost_oku,subsidy_oku,dashboard9_observed_n,dashboard9_below_accepted_n,dashboard9_below_accepted_share,dashboard9_at_or_above_accepted_n,dashboard9_at_or_above_applicant_n,dashboard9_at_or_above_applicant_share,dashboard9_lagging,directional8_observed_n,directional8_below_accepted_n,directional8_below_accepted_share,directional8_at_or_above_accepted_n,directional8_lagging,directional_component_win_n,directional_explanation_level,directional_all_observed_below_accepted,component_growth_win,component_productivity_value_win,component_wage_win,secondary_effect_top_quartile,sales_increase_per_subsidy,payroll_increase_per_subsidy,jobs_increase_per_subsidy_oku,sales_cagr_pct,benchmark_applicant_company_sales_cagr,benchmark_accepted_company_sales_cagr,below_accepted_company_sales_cagr,sales_increase_oku_yen_normalized,benchmark_applicant_company_sales_increase,benchmark_accepted_company_sales_increase,below_accepted_company_sales_increase,labor_annual_rate_pct,benchmark_applicant_labor_cagr,benchmark_accepted_labor_cagr,below_accepted_labor_cagr,value_added_increase_estimated_oku,benchmark_applicant_value_added_increase,benchmark_accepted_value_added_increase,below_accepted_value_added_increase,employee_pay_annual_rate_pct,benchmark_applicant_employee_pay_rate,benchmark_accepted_employee_pay_rate,below_accepted_employee_pay_rate,employee_pay_total_increase_estimated_oku,benchmark_applicant_employee_pay_total_increase,benchmark_accepted_employee_pay_total_increase,below_accepted_employee_pay_total_increase,officer_pay_annual_rate_pct,benchmark_applicant_officer_pay_rate,benchmark_accepted_officer_pay_rate,below_accepted_officer_pay_rate,investment_sales_ratio_pct,benchmark_applicant_investment_sales_ratio,benchmark_accepted_investment_sales_ratio,below_accepted_investment_sales_ratio,value_added_subsidy_ratio_proxy_pct,benchmark_applicant_value_added_subsidy_ratio,benchmark_accepted_value_added_subsidy_ratio,below_accepted_value_added_subsidy_ratio
s2_outline_5,3次,奥長良川名水株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_5.pdf,False,True,COST_TEXT_NUMERIC_MISMATCH,12.14665,3.0,8,4.0,0.5,4.0,5.0,0.625,False,7,4.0,0.5714285714285714,3.0,False,2,明確な定量補完（2構成以上）,False,False,True,True,False,6.866666666666667,0.1435,1.6666666666666667,,13.0,14.0,,20.6,42.2,62.3,1.0,57.2,22.0,26.0,0.0,6.573160000000001,15.7,24.1,1.0,6.1,6.0,6.2,1.0,0.4305,2.4,3.5,1.0,6.1,5.0,5.3,0.0,152.21365914786966,57.0,61.0,0.0,199.18666666666664,139.0,171.0,0.0
s2_outline_94,3次,株式会社富士カーボン製造所,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_94.pdf,True,False,,52.0,15.0,8,4.0,0.5,4.0,5.0,0.625,False,7,4.0,0.5714285714285714,3.0,False,2,明確な定量補完（2構成以上）,False,True,False,True,True,4.228,0.43392,5.333333333333333,,13.0,14.0,,63.42,42.2,62.3,0.0,21.6,22.0,26.0,1.0,18.96224,15.7,24.1,1.0,6.2,6.0,6.2,0.0,6.5088,2.4,3.5,0.0,4.5,5.0,5.3,1.0,232.97491039426524,57.0,61.0,0.0,114.92266666666666,139.0,171.0,1.0
s2_outline_119,4次,株式会社群馬コイケ,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_119.pdf,True,False,,16.12,4.03,8,4.0,0.5,4.0,6.0,0.75,False,7,4.0,0.5714285714285714,3.0,False,2,明確な定量補完（2構成以上）,False,False,True,True,True,7.369727047146402,0.7116575682382134,8.933002481389577,15.2,14.0,17.0,1.0,29.7,38.5,61.3,1.0,35.7,25.0,30.0,0.0,11.553399,12.9,21.1,1.0,7.0,6.5,6.5,0.0,2.86798,2.0,2.9,1.0,,5.5,6.0,,72.4168912848158,48.0,47.0,0.0,260.6225806451613,169.0,209.0,0.0
s2_outline_148,4次,丹羽鋳造株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_148.pdf,True,False,,13.0,3.72,8,5.0,0.625,3.0,5.0,0.625,True,7,4.0,0.5714285714285714,3.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,True,26.612903225806452,0.5750725806451612,1.6129032258064515,,14.0,17.0,,99.0,38.5,61.3,0.0,19.9,25.0,30.0,1.0,14.431626000000003,12.9,21.1,1.0,6.4,6.5,6.5,1.0,2.13927,2.0,2.9,1.0,6.2,5.5,6.0,0.0,15.954545454835538,48.0,47.0,1.0,352.6790322580645,169.0,209.0,0.0
s2_outline_151,3次,株式会社清水インダストリ－,サービス業_他に分類されないもの,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_151.pdf,False,True,REPRESENTATIVE_ENTITY_AMBIGUOUS,15.0,4.8,8,4.0,0.5,4.0,5.0,0.625,False,7,4.0,0.5714285714285714,3.0,False,2,明確な定量補完（2構成以上）,False,False,True,True,False,4.791666666666667,0.19708333333333333,1.0416666666666667,,13.0,14.0,,23.0,42.2,62.3,1.0,32.8,22.0,26.0,0.0,7.822100000000001,15.7,24.1,1.0,7.0,6.0,6.2,0.0,0.946,2.4,3.5,1.0,5.5,5.0,5.3,0.0,107.14285714285714,57.0,61.0,0.0,148.14583333333334,139.0,171.0,1.0
s2_outline_209,3次,株式会社ファーストダウン,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_209.pdf,True,False,,31.0,10.0,8,5.0,0.625,3.0,4.0,0.5,True,7,4.0,0.5714285714285714,3.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,True,9.379999999999999,0.6414,12.0,,13.0,14.0,,93.8,42.2,62.3,0.0,16.1,22.0,26.0,1.0,21.4588,15.7,24.1,1.0,5.0,6.0,6.2,1.0,6.414,2.4,3.5,0.0,4.9,5.0,5.3,1.0,55.16014234875445,57.0,61.0,1.0,195.07999999999998,139.0,171.0,0.0
s2_outline_214,3次,株式会社 八天堂,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_214.pdf,True,False,,26.0,8.3,8,5.0,0.625,3.0,6.0,0.75,True,7,4.0,0.5714285714285714,3.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,True,9.518072289156626,0.4088313253012048,5.180722891566265,,13.0,14.0,,79.0,42.2,62.3,0.0,21.3,22.0,26.0,1.0,18.379020000000004,15.7,24.1,1.0,6.0,6.0,6.2,1.0,3.3933,2.4,3.5,1.0,6.0,5.0,5.3,0.0,56.52173913043478,57.0,61.0,1.0,201.30361445783132,139.0,171.0,0.0
s2_outline_223,4次,三ッ和商事株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_223.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,26.86,7.66,8,4.0,0.5,4.0,8.0,1.0,False,7,4.0,0.5714285714285714,3.0,False,1,部分的な定量補完（1構成）,False,False,False,True,True,5.351174934725849,0.4745169712793733,7.83289817232376,,14.0,17.0,,40.99,38.5,61.3,1.0,29.2,25.0,30.0,1.0,14.288340000000002,12.9,21.1,1.0,8.0,6.5,6.5,0.0,3.6348,2.0,2.9,0.0,6.0,5.5,6.0,0.0,110.67161104243922,48.0,47.0,0.0,169.57441253263707,169.0,209.0,1.0
s1_outline__197,2次,株式会社福山臨床検査センター,医療・福祉,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline__197.pdf,True,False,,17.0,4.4,7,4.0,0.5714285714285714,3.0,5.0,0.7142857142857143,False,7,4.0,0.5714285714285714,3.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,True,13.18181818181818,0.6862954545454545,2.0454545454545454,,9.0,12.0,,58.0,23.1,46.7,0.0,16.6,17.0,22.0,1.0,16.203660000000003,9.1,17.6,1.0,4.5,5.0,5.4,1.0,3.0197,1.5,2.9,0.0,4.5,4.4,5.0,1.0,,48.0,46.0,,334.78636363636366,107.0,149.0,0.0
s1_outline__206,2次,上山製紙株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline__206.pdf,True,False,,30.0,9.9,7,4.0,0.5714285714285714,3.0,4.0,0.5714285714285714,False,7,4.0,0.5714285714285714,3.0,False,2,明確な定量補完（2構成以上）,False,False,True,True,False,2.0202020202020203,0.07594949494949495,0.0,,9.0,12.0,,20.0,23.1,46.7,1.0,46.0,17.0,22.0,0.0,11.01276,9.1,17.6,1.0,6.3,5.0,5.4,0.0,0.7519,1.5,2.9,1.0,5.4,4.4,5.0,0.0,,48.0,46.0,,101.12727272727273,107.0,149.0,1.0
s1_outline_4,1次,株式会社インターオフィス,卸売業・小売業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_4.pdf,False,True,RATE_DEFINITION_AMBIGUOUS|REPRESENTATIVE_ENTITY_AMBIGUOUS,15.0,4.3,7,4.0,0.5714285714285714,3.0,7.0,1.0,False,7,4.0,0.5714285714285714,3.0,False,2,明確な定量補完（2構成以上）,False,False,True,True,True,11.465116279069766,0.9759767441860465,6.744186046511628,,7.0,10.0,,49.3,19.5,55.0,1.0,12.4,12.0,15.0,1.0,12.825890000000001,5.1,14.2,1.0,6.1,3.5,4.3,0.0,4.1967,0.9,2.3,0.0,3.5,3.4,4.0,1.0,,50.0,36.0,,271.16046511627906,61.0,126.0,0.0
s1_outline_11,1次,大峰堂薬品工業株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_11.pdf,True,False,,113.0,36.0,7,4.0,0.5714285714285714,3.0,5.0,0.7142857142857143,False,7,4.0,0.5714285714285714,3.0,False,2,明確な定量補完（2構成以上）,False,True,False,True,False,1.9444444444444444,0.09939999999999999,0.7777777777777778,,7.0,10.0,,70.0,19.5,55.0,0.0,3.3,12.0,15.0,1.0,7.927920000000001,5.1,14.2,1.0,4.21,3.5,4.3,1.0,3.5784,0.9,2.3,0.0,4.0,3.4,4.0,0.0,,50.0,36.0,,20.02,61.0,126.0,1.0
s1_outline_26,1次,日星電気株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_26.pdf,True,False,,95.0,28.0,7,4.0,0.5714285714285714,3.0,6.0,0.8571428571428571,False,7,4.0,0.5714285714285714,3.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,False,2.5357142857142856,0.15875,1.0,,7.0,10.0,,71.0,19.5,55.0,0.0,7.3,12.0,15.0,1.0,26.07374,5.1,14.2,0.0,3.51,3.5,4.3,1.0,4.445,0.9,2.3,0.0,3.5,3.4,4.0,1.0,,50.0,36.0,,84.65499999999999,61.0,126.0,1.0
s1_outline_28,1次,広陵化学工業株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_28.pdf,True,False,,17.0,5.3,7,4.0,0.5714285714285714,3.0,5.0,0.7142857142857143,False,7,4.0,0.5714285714285714,3.0,False,2,明確な定量補完（2構成以上）,False,False,True,True,False,2.188679245283019,0.19713207547169811,4.528301886792453,,7.0,10.0,,11.6,19.5,55.0,1.0,18.1,12.0,15.0,0.0,4.594480000000001,5.1,14.2,1.0,4.8,3.5,4.3,0.0,1.0448,0.9,2.3,1.0,11.14,3.4,4.0,0.0,,50.0,36.0,,78.80754716981133,61.0,126.0,1.0
s1_outline_33,1次,株式会社石井機械製作所,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_33.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,11.0,3.5,7,4.0,0.5714285714285714,3.0,5.0,0.7142857142857143,False,7,4.0,0.5714285714285714,3.0,False,2,明確な定量補完（2構成以上）,False,False,True,True,False,0.8571428571428571,0.4290285714285714,4.285714285714286,,7.0,10.0,,3.0,19.5,55.0,1.0,8.34,12.0,15.0,1.0,8.216560000000001,5.1,14.2,1.0,5.0,3.5,4.3,0.0,1.5016,0.9,2.3,1.0,11.74,3.4,4.0,0.0,,50.0,36.0,,213.41714285714286,61.0,126.0,0.0
s1_outline_37,1次,大日工業株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_37.pdf,True,False,,18.886,5.9,7,4.0,0.5714285714285714,3.0,4.0,0.5714285714285714,False,7,4.0,0.5714285714285714,3.0,False,2,明確な定量補完（2構成以上）,False,False,True,True,False,1.694915254237288,0.15728813559322033,1.1864406779661016,,7.0,10.0,,10.0,19.5,55.0,1.0,16.48,12.0,15.0,0.0,2.4280629999999994,5.1,14.2,1.0,10.58,3.5,4.3,0.0,0.928,0.9,2.3,1.0,8.0,3.4,4.0,0.0,,50.0,36.0,,37.41237288135592,61.0,126.0,1.0
s1_outline_65,1次,株式会社松風,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_65.pdf,True,False,,22.0,6.6,7,4.0,0.5714285714285714,3.0,5.0,0.7142857142857143,False,7,4.0,0.5714285714285714,3.0,False,2,明確な定量補完（2構成以上）,False,True,True,False,True,14.696969696969697,0.22445454545454546,2.121212121212121,,7.0,10.0,,97.0,19.5,55.0,0.0,14.1,12.0,15.0,1.0,19.173659999999998,5.1,14.2,0.0,3.0,3.5,4.3,1.0,1.4814,0.9,2.3,1.0,3.0,3.4,4.0,1.0,,50.0,36.0,,264.1,61.0,126.0,0.0
s1_outline_71,1次,株式会社北四国グラビア印刷,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_71.pdf,True,False,,29.0,8.7,7,4.0,0.5714285714285714,3.0,7.0,1.0,False,7,4.0,0.5714285714285714,3.0,False,2,明確な定量補完（2構成以上）,False,False,True,True,False,2.7356321839080464,0.17344827586206896,0.8045977011494253,,7.0,10.0,,23.8,19.5,55.0,1.0,23.8,12.0,15.0,0.0,11.470360000000001,5.1,14.2,1.0,4.99,3.5,4.3,0.0,1.509,0.9,2.3,1.0,5.0,3.4,4.0,0.0,,50.0,36.0,,119.85747126436783,61.0,126.0,1.0
s1_outline_94,1次,株式会社友和環境,サービス業_他に分類されないもの,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_94.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,16.0,5.3,7,4.0,0.5714285714285714,3.0,3.0,0.42857142857142855,False,7,4.0,0.5714285714285714,3.0,False,2,明確な定量補完（2構成以上）,False,False,True,True,False,1.3396226415094339,0.0430188679245283,0.0,,7.0,10.0,,7.1,19.5,55.0,1.0,16.1,12.0,15.0,0.0,1.3904,5.1,14.2,1.0,7.0,3.5,4.3,0.0,0.228,0.9,2.3,1.0,5.98,3.4,4.0,0.0,,50.0,36.0,,23.849056603773587,61.0,126.0,1.0
s2_outline_12,3次,株式会社フルサワ,建設業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_12.pdf,False,True,RATE_DEFINITION_AMBIGUOUS|REPRESENTATIVE_ENTITY_AMBIGUOUS,43.0,14.0,7,4.0,0.5714285714285714,3.0,6.0,0.8571428571428571,False,7,4.0,0.5714285714285714,3.0,False,2,明確な定量補完（2構成以上）,False,False,True,True,False,2.857142857142857,0.21914285714285714,2.142857142857143,,13.0,14.0,,40.0,42.2,62.3,1.0,33.1,22.0,26.0,0.0,22.888800000000003,15.7,24.1,1.0,7.0,6.0,6.2,0.0,3.068,2.4,3.5,1.0,7.0,5.0,5.3,0.0,,57.0,61.0,,148.62857142857143,139.0,171.0,1.0
s2_outline_23,3次,大和鋼業株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_23.pdf,True,False,,39.0,12.0,7,4.0,0.5714285714285714,3.0,6.0,0.8571428571428571,False,7,4.0,0.5714285714285714,3.0,False,2,明確な定量補完（2構成以上）,False,False,True,True,False,3.983333333333333,0.234625,0.8333333333333334,,13.0,14.0,,47.8,42.2,62.3,1.0,35.4,22.0,26.0,0.0,17.960800000000003,15.7,24.1,1.0,7.5,6.0,6.2,0.0,2.8155,2.4,3.5,1.0,7.5,5.0,5.3,0.0,,57.0,61.0,,136.06666666666666,139.0,171.0,1.0
s2_outline_25,3次,有限会社ホテル十勝屋,宿泊業・飲食サービス業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_25.pdf,True,False,,45.0,13.0,7,4.0,0.5714285714285714,3.0,4.0,0.5714285714285714,False,7,4.0,0.5714285714285714,3.0,False,2,明確な定量補完（2構成以上）,False,False,True,True,False,2.7384615384615385,0.09886153846153846,0.9230769230769231,,13.0,14.0,,35.6,42.2,62.3,1.0,38.0,22.0,26.0,0.0,16.567980000000002,15.7,24.1,1.0,7.0,6.0,6.2,0.0,1.2852,2.4,3.5,1.0,7.0,5.0,5.3,0.0,,57.0,61.0,,115.86,139.0,171.0,1.0
s2_outline_33,3次,株式会社浪速ポンプ製作所,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_33.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,38.0,8.8,7,4.0,0.5714285714285714,3.0,7.0,1.0,False,7,4.0,0.5714285714285714,3.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,False,9.545454545454545,0.3398068181818181,0.6818181818181818,,13.0,14.0,,84.0,42.2,62.3,0.0,24.1,22.0,26.0,1.0,20.72796,15.7,24.1,1.0,6.3,6.0,6.2,0.0,2.9903,2.4,3.5,1.0,5.0,5.0,5.3,1.0,,57.0,61.0,,214.13181818181815,139.0,171.0,0.0
s2_outline_96,3次,株式会社フォース,サービス業_他に分類されないもの,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_96.pdf,True,False,,36.0,7.3,7,4.0,0.5714285714285714,3.0,4.0,0.5714285714285714,False,7,4.0,0.5714285714285714,3.0,False,2,明確な定量補完（2構成以上）,False,False,True,True,False,7.215068493150685,0.17198630136986304,2.8219178082191783,,13.0,14.0,,52.67,42.2,62.3,1.0,69.5,22.0,26.0,0.0,7.376908000000001,15.7,24.1,1.0,8.1,6.0,6.2,0.0,1.2555,2.4,3.5,1.0,14.5,5.0,5.3,0.0,,57.0,61.0,,91.8668493150685,139.0,171.0,1.0
s2_outline_101,3次,安藤パラケミー株式会社,卸売業・小売業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_101.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,40.0,13.0,7,4.0,0.5714285714285714,3.0,7.0,1.0,False,7,4.0,0.5714285714285714,3.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,True,20.23076923076923,0.19464615384615386,0.7692307692307693,,13.0,14.0,,263.0,42.2,62.3,0.0,29.5,22.0,26.0,0.0,23.331000000000003,15.7,24.1,1.0,7.0,6.0,6.2,0.0,2.5304,2.4,3.5,1.0,5.0,5.0,5.3,1.0,,57.0,61.0,,163.15384615384616,139.0,171.0,1.0
s2_outline_103,3次,ベストアメニティ株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_103.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,51.0,17.0,7,4.0,0.5714285714285714,3.0,5.0,0.7142857142857143,False,7,4.0,0.5714285714285714,3.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,False,8.529411764705882,0.13823529411764707,1.4705882352941178,,13.0,14.0,,145.0,42.2,62.3,0.0,21.7,22.0,26.0,1.0,28.094,15.7,24.1,0.0,8.0,6.0,6.2,0.0,2.35,2.4,3.5,1.0,5.0,5.0,5.3,1.0,,57.0,61.0,,150.23529411764707,139.0,171.0,1.0
s2_outline_158,4次,株式会社セントラルフード,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_158.pdf,True,False,,30.23,6.25,7,4.0,0.5714285714285714,3.0,4.0,0.5714285714285714,False,7,4.0,0.5714285714285714,3.0,False,2,明確な定量補完（2構成以上）,False,False,True,True,False,,0.2030352,1.44,15.0,14.0,17.0,1.0,,38.5,61.3,,30.8,25.0,30.0,0.0,9.525153000000001,12.9,21.1,1.0,6.5,6.5,6.5,0.0,1.26897,2.0,2.9,1.0,6.5,5.5,6.0,0.0,,48.0,47.0,,138.54768,169.0,209.0,1.0
s2_outline_178,4次,株式会社メタルテック,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_178.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,23.69,5.81,7,4.0,0.5714285714285714,3.0,3.0,0.42857142857142855,False,7,4.0,0.5714285714285714,3.0,False,2,明確な定量補完（2構成以上）,False,False,True,True,True,2.736660929432014,0.9101290877796901,1.5490533562822721,,14.0,17.0,,15.9,38.5,61.3,1.0,16.8,25.0,30.0,1.0,27.472830000000002,12.9,21.1,0.0,5.5,6.5,6.5,1.0,5.28785,2.0,2.9,0.0,5.0,5.5,6.0,1.0,,48.0,47.0,,429.8674698795181,169.0,209.0,0.0
s2_outline_179,4次,株式会社クラスコ,不動産業・物品賃貸業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_179.pdf,True,False,,24.99,5.9,7,4.0,0.5714285714285714,3.0,5.0,0.7142857142857143,False,7,4.0,0.5714285714285714,3.0,False,2,明確な定量補完（2構成以上）,False,False,True,True,False,2.6779661016949152,0.2876745762711864,1.8644067796610169,,14.0,17.0,,15.8,38.5,61.3,1.0,32.4,25.0,30.0,0.0,14.846645,12.9,21.1,1.0,8.1,6.5,6.5,0.0,1.69728,2.0,2.9,1.0,5.5,5.5,6.0,1.0,,48.0,47.0,,228.76186440677964,169.0,209.0,0.0
s2_outline_182,4次,株式会社北十,運輸業・郵便業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_182.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,10.0,2.5,7,4.0,0.5714285714285714,3.0,3.0,0.42857142857142855,False,7,4.0,0.5714285714285714,3.0,False,2,明確な定量補完（2構成以上）,False,False,True,True,False,8.308,0.19536,2.4,,14.0,17.0,,20.77,38.5,61.3,1.0,38.0,25.0,30.0,0.0,4.1679,12.9,21.1,1.0,8.5,6.5,6.5,0.0,0.4884,2.0,2.9,1.0,7.0,5.5,6.0,0.0,,48.0,47.0,,151.56,169.0,209.0,1.0
s2_outline_190,3次,伊藤光学工業株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_190.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,47.0,15.0,7,4.0,0.5714285714285714,3.0,6.0,0.8571428571428571,False,7,4.0,0.5714285714285714,3.0,False,2,明確な定量補完（2構成以上）,False,True,False,True,False,4.3933333333333335,0.25122,0.7333333333333333,,13.0,14.0,,65.9,42.2,62.3,0.0,24.2,22.0,26.0,1.0,23.651100000000003,15.7,24.1,1.0,5.5,6.0,6.2,1.0,3.7683,2.4,3.5,0.0,5.5,5.0,5.3,0.0,,57.0,61.0,,143.34,139.0,171.0,1.0
s2_outline_196,4次,岩手雪運株式会社,運輸業・郵便業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_196.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,85.69,19.75,7,4.0,0.5714285714285714,3.0,4.0,0.5714285714285714,False,7,4.0,0.5714285714285714,3.0,False,2,明確な定量補完（2構成以上）,False,False,True,True,True,2.430379746835443,0.31321518987341773,4.405063291139241,,14.0,17.0,,48.0,38.5,61.3,1.0,31.4,25.0,30.0,0.0,30.663335999999997,12.9,21.1,0.0,5.4,6.5,6.5,1.0,6.186,2.0,2.9,0.0,4.6,5.5,6.0,1.0,,48.0,47.0,,141.1430886075949,169.0,209.0,1.0
s2_outline_219,4次,株式会社ナリコマフード,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_219.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,150.78,37.37,7,4.0,0.5714285714285714,3.0,4.0,0.5714285714285714,False,7,4.0,0.5714285714285714,3.0,False,2,明確な定量補完（2構成以上）,False,True,False,True,False,10.727321380786728,0.23396146641691198,3.157613058603158,,14.0,17.0,,400.88,38.5,61.3,0.0,16.8,25.0,30.0,1.0,19.015612000000004,12.9,21.1,1.0,6.5,6.5,6.5,0.0,8.74314,2.0,2.9,0.0,0.0,5.5,6.0,1.0,,48.0,47.0,,46.258817233074666,169.0,209.0,1.0
s1_outline__207,2次,株式会社ジェイ・イー・ティ,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline__207.pdf,True,False,,115.0,38.0,9,4.0,0.4444444444444444,5.0,4.0,0.4444444444444444,False,8,4.0,0.5,4.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,False,6.7368421052631575,0.1533157894736842,1.5789473684210527,8.3,9.0,12.0,1.0,256.0,23.1,46.7,0.0,8.9,17.0,22.0,1.0,40.015800000000006,9.1,17.6,0.0,3.2,5.0,5.4,1.0,5.826,1.5,2.9,0.0,5.0,4.4,5.0,0.0,47.131147540983605,48.0,46.0,0.0,95.73157894736842,107.0,149.0,1.0
s1_outline_173,1次,中央紙通商株式会社,卸売業・小売業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_173.pdf,True,False,,21.0,2.0,9,5.0,0.5555555555555556,4.0,6.0,0.6666666666666666,False,8,4.0,0.5,4.0,False,2,明確な定量補完（2構成以上）,False,False,True,True,True,14.0,0.21595,0.5,4.1,7.0,10.0,1.0,28.0,19.5,55.0,1.0,34.2,12.0,15.0,0.0,6.12942,5.1,14.2,1.0,6.1,3.5,4.3,0.0,0.4319,0.9,2.3,1.0,6.1,3.4,4.0,0.0,20.447747242475227,50.0,36.0,1.0,278.60999999999996,61.0,126.0,0.0
s2_outline_43,3次,近江鍛工株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_43.pdf,True,False,,24.0,5.9,9,5.0,0.5555555555555556,4.0,5.0,0.5555555555555556,False,8,4.0,0.5,4.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,True,24.406779661016948,0.6643220338983051,0.5084745762711864,11.5,13.0,14.0,1.0,144.0,42.2,62.3,0.0,17.9,22.0,26.0,1.0,30.72861,15.7,24.1,0.0,5.4,6.0,6.2,1.0,3.9195,2.4,3.5,0.0,5.0,5.0,5.3,1.0,15.384615384615385,57.0,61.0,1.0,473.4762711864406,139.0,171.0,0.0
s2_outline_69,3次,松村フーズ株式会社,運輸業・郵便業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_69.pdf,False,True,REPRESENTATIVE_ENTITY_AMBIGUOUS,50.0,12.0,9,5.0,0.5555555555555556,4.0,4.0,0.4444444444444444,False,8,4.0,0.5,4.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,True,14.700000000000001,0.11483333333333333,1.6666666666666667,16.7,13.0,14.0,0.0,176.4,42.2,62.3,0.0,33.1,22.0,26.0,0.0,9.4655,15.7,24.1,1.0,6.8,6.0,6.2,0.0,1.378,2.4,3.5,1.0,4.6,5.0,5.3,1.0,16.75041876046901,57.0,61.0,1.0,71.70833333333333,139.0,171.0,1.0
s2_outline_127,4次,株式会社キィポーション,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_127.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,37.0,9.1,9,4.0,0.4444444444444444,5.0,8.0,0.8888888888888888,False,8,4.0,0.5,4.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,True,6.051648351648352,0.35504326813186815,6.153846153846154,32.84,14.0,17.0,0.0,55.07,38.5,61.3,1.0,36.5,25.0,30.0,0.0,18.656681031999998,12.9,21.1,1.0,6.5,6.5,6.5,0.0,3.23089374,2.0,2.9,0.0,4.5,5.5,6.0,1.0,90.31824587646427,48.0,47.0,0.0,186.38042989010987,169.0,209.0,1.0
